country,country_isocode,year,pop,xrat,currency_unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,cgnp,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt,serialid
Kuwait,KWT,1985,1732.824,0.3007532499,Kuwaiti Dir,,,,,,,,,,,,,,,121.518957,,,,,,,,,,,,,,,,,4824
Iran,IRN,1973,31392.368,68.881956386,Iranian Rial,31.205561419,55077.654602,1754.4918753,1775.6675826,1628.0459175,47.241049081,16.720051857,27.725312297,45.302954586,45.647470475,45.261766136,33.292939785,52.347398823,72.085924368,97.960015329,27.142109709,27.469699355,11790.9006,11746.038133,11768.184424,25.369786242,9.1610345512,14.313565338,92.464361455,15042.996315,41346.561863,41268.752665,,41520.135582,,6275.4121867,4825
Iran,IRN,1974,32306.077,67.624999997,Iranian Rial,29.728928289,98949.783469,3062.88453,3078.4040292,2523.6830906,37.54165785,16.262186909,28.176397818,43.96144664,44.407792236,48.649110011,40.347464296,39.372176383,93.254659649,99.61943928,44.063915794,44.287185688,11891.368905,11891.115078,11870.937729,31.6047349,13.917886082,23.119785682,101.06112812,15172.391538,41831.107533,41902.20898,,42074.23057,,9944.895767,4826
Iran,IRN,1975,33265.38,67.638599996,Iranian Rial,30.735574843,106810.73374,3210.867687,3229.700684,3473.2752724,48.37325509,19.875809703,39.292643007,45.440879683,46.064216673,50.365282717,42.404544433,41.085837871,110.31178717,99.538389236,42.700783679,42.951240506,11059.194165,11115.608591,11040.794014,42.222730288,17.624049795,33.111955125,116.75152315,14109.559677,39021.400629,39285.817263,,39356.067658,,9560.6282974,4827
Iran,IRN,1976,34259.296,70.222099997,Iranian Rial,33.236939344,133022.34801,3882.8103184,3888.7654965,3917.1915336,42.102221152,18.359764209,40.268993073,47.331166891,47.569375668,48.311351383,41.152236134,49.129156326,90.144747614,99.663330344,46.778016785,46.849761578,12566.156061,12696.822796,12558.208299,36.947161429,16.593936499,33.737496511,103.77538264,16052.865452,44516.629096,45007.992991,,44976.019797,,10888.509969,4828
Iran,IRN,1977,35350.26,70.616666663,Iranian Rial,39.001269398,133701.16903,3782.1834701,3802.8069301,4173.8401368,46.76124156,19.305946186,43.689636975,55.229553079,55.574179113,57.195786942,45.114666346,57.739370959,86.600833304,99.020558959,41.35353747,41.579029712,11181.984159,11333.584546,11179.362589,41.894941304,17.632352762,38.210834358,114.88850632,14293.996923,39747.290514,40295.61381,,40247.793023,,9958.1963079,4829
Iran,IRN,1978,36510.133,70.474999996,Iranian Rial,39.30012275,130408.73214,3571.8503721,3598.606915,3848.8116725,50.228312851,20.818327212,35.90618261,55.76462966,56.26862625,60.260384129,46.876867559,54.807942836,62.658311963,96.399616346,34.91766503,35.179231419,9719.5333405,9701.3280843,9699.2283957,45.733007355,19.208189967,31.434947235,87.688032183,12404.681438,34588.159187,34595.646831,,34554.259455,,8765.4104762,4830
Iran,IRN,1979,37838.548,70.474999996,Iranian Rial,41.737726728,143545.16023,3793.6223194,3853.1148825,3612.6539249,49.315861619,18.780166738,25.663281578,59.223450487,59.599296875,64.583914468,46.092115581,58.213226905,55.303692525,100.91128429,33.553691141,34.079888775,8404.0453631,8277.7369428,8366.4749414,50.637509268,19.704225745,25.357690662,74.374481056,10702.93186,29925.158239,29607.760689,,29645.458919,,8568.63126,4831
Iran,IRN,1980,39421.764,70.614783329,Iranian Rial,49.518644051,130196.99222,3302.6678416,3356.135404,3745.3404892,56.473990949,20.907377606,34.215454529,70.125038578,70.835829705,71.527175175,50.247133218,80.586758359,41.224763177,100.40230906,27.162586804,27.602327455,5715.4593798,5658.0973209,5691.5589897,67.520054431,25.26539286,38.993368972,69.601323442,7282.8829892,20418.920845,20298.874445,,20453.364014,,6756.3571059,4832
Iran,IRN,1981,41141.318,78.327916663,Iranian Rial,55.42365149,140478.00677,3414.5237344,3481.7639142,3922.9675657,59.709855584,21.587876422,31.374110842,70.758490525,71.626779579,77.765781651,51.44800669,71.630053013,40.359274447,100.42808253,25.286612383,25.784566562,5459.1536891,5363.3609346,5427.291094,70.590271306,25.663276346,35.717622946,66.64623832,6943.8332088,19231.954119,19005.413498,,19287.368538,,6402.6146131,4833
Iran,IRN,1982,42885.17,83.602466662,Iranian Rial,60.362711348,169745.02314,3958.1287223,4105.899049,4155.0671751,55.534132151,18.660283261,27.003084223,72.202069817,73.128720065,84.09686431,53.585549978,60.766392861,40.036953094,100.00336135,28.458207056,29.520648136,6574.6335292,6467.9504047,6540.3690231,59.934747947,20.382333127,28.167824644,62.781915782,8366.8599362,23330.697265,23072.366755,,23545.496923,,7047.3508481,4834
Iran,IRN,1983,44631.806,86.357866662,Iranian Rial,67.753428535,191919.96743,4300.0717342,4408.0378751,4713.1668463,56.924391006,17.205453942,32.792259169,78.456579757,79.334970879,87.543850241,53.777883456,76.236225707,39.20103535,99.951849554,28.713779188,29.434724354,6876.8686721,6847.6795152,6852.2419996,61.418382351,18.995072285,34.664685816,76.11690596,8764.6994159,24611.570229,24595.182906,,25179.188566,,7398.9795765,4835
Iran,IRN,1984,46409.02,90.029683329,Iranian Rial,76.383886885,188409.3712,4059.7575902,4208.4612398,4443.4957255,63.13364595,17.173060242,25.278101946,84.843002952,85.822183738,84.5748956,52.351391374,108.49713997,29.188729429,99.923335108,24.585973105,25.486525379,6644.6949157,6511.2292996,6611.8630104,64.162289908,18.116252882,24.953059286,56.477909112,8456.1421806,23563.276757,23204.639566,,23782.455978,,6747.9966938,4836
Iran,IRN,1985,48209.267,91.051583329,Iranian Rial,78.669880302,194933.30964,4043.4821305,4184.2490032,4355.9997651,63.871181854,18.099097384,22.134418206,86.401441278,87.586812675,87.416945061,54.148752989,110.62908006,21.994952417,99.708333129,23.025937388,23.827545776,6331.9451957,6159.3745606,6293.0269468,66.139586395,19.124797473,22.129958021,52.315086088,8047.3357936,22376.779689,21901.537801,,22417.348176,,6533.3342485,4837
Iran,IRN,1986,50027.034,78.759749997,Iranian Rial,88.288931024,178672.27019,3571.5143573,3660.0273763,3855.5398976,62.496533285,15.745505923,27.099793002,112.09904936,112.6528878,118.38299591,74.26171322,120.25097153,12.914726109,99.798316518,19.412043242,19.893132881,5495.2786743,5410.2192632,5472.4952164,64.430472978,16.880421105,26.686804535,49.774481006,6998.9649756,19185.902003,18967.570092,,19436.740032,,5637.3029892,4838
Iran,IRN,1987,51607.119,71.460166664,Iranian Rial,101.41252582,191229.42038,3705.4852912,3787.5875046,3896.7543446,57.062312999,14.328066525,31.49184669,141.91476253,142.67436322,151.69522122,93.795056996,146.44506083,11.835316218,99.749795486,19.134108594,19.55806188,5736.1607425,5714.1873536,5728.0832965,56.901723353,14.801023651,29.508760712,58.673067041,7326.7885643,20127.967818,20079.138728,,20550.283862,,5643.3998927,4839
Iran,IRN,1988,52997.297,68.683166664,Iranian Rial,118.72651773,182624.98962,3445.9302636,3530.407325,3711.1566507,63.411480854,15.762596013,25.94570986,172.86115871,174.04529171,188.85574675,115.89440452,169.45445473,20.283330393,99.867264814,16.673447456,17.082197413,5771.6019846,5680.7994031,5743.087649,56.46214199,14.540335375,21.813911615,57.490378152,7346.9264182,20205.61343,19986.46786,,20409.73105,,5099.3685055,4840
Iran,IRN,1989,54479.33,72.01483333,Iranian Rial,143.21663431,188613.76127,3462.1160222,3552.8456272,3899.5996045,63.936327652,14.828398345,30.995168288,198.87102099,200.63994698,214.44390337,121.45997995,205.99443437,32.455105912,99.984046318,15.736362757,16.148756209,5654.1633517,5610.1812034,5638.8333338,56.232276918,13.590928394,25.720841629,63.749914966,7214.4864691,19835.745784,19734.956075,,20198.9174,,4922.6518773,4841
Iran,IRN,1990,56668.726,68.095916664,Iranian Rial,166.62192219,213800.03091,3772.8046137,3861.4742162,4375.585482,59.378959442,13.700464158,40.234436264,244.68709778,248.56873574,277.20694317,148.85274933,232.54423607,46.42727068,99.902312794,16.391342534,16.776576856,6043.262225,6091.4449222,6054.0110181,51.097482716,12.430789749,32.686358343,72.467651376,7746.6743189,21192.385637,21323.424998,,22212.707591,,5119.2788848,4842
Latvia,LVA,1960,2115.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4843
Iran,IRN,1991,60496,67.505416664,Iranian Rial,197.40075744,246760.00175,4078.9473973,4154.7095797,4753.5302891,56.772419802,13.240707319,44.39993107,292.42210062,296.88352582,326.2527063,177.85715574,286.56750323,47.115421619,100.19808115,17.387209682,17.710158919,6068.8646551,6171.0265607,6095.483271,50.975185268,12.156305404,37.827783597,82.824792617,7776.7072751,21174.95161,21437.379614,,23459.383222,,5339.0789932,4844
Iran,IRN,1992,62310,65.551999997,Iranian Rial,249.23108171,259240.53916,4160.4965361,4273.6170271,4815.0752317,58.195645261,12.700286132,41.773856313,380.20362723,382.14845135,394.53500611,228.42784679,410.12318825,44.410735312,100.22004437,17.000817323,17.463055613,6300.8527752,6382.4645964,6322.3163333,49.965582896,11.467160151,34.471947839,76.578566108,8042.3530636,21751.146357,21958.079007,,24354.962025,,5351.9094034,4845
Iran,IRN,1993,63100,1267.7723916,Iranian Rial,314.41538247,306922.32436,4864.0621926,4967.5970536,4572.6772691,52.544973353,12.976375644,26.528735173,24.800617567,24.766863687,24.674355467,18.822733323,27.826883903,50.61286333,98.610753365,19.168078164,19.576083701,6758.4521863,6718.0305033,6751.6791942,48.202151989,12.526606768,23.306113059,69.309620051,8563.3122925,22919.85565,22805.628786,,25207.157284,,6164.6909763,4846
Iran,IRN,1994,63460,1748.7511333,Iranian Rial,413.10735847,320598.98543,5051.9852731,5239.5971578,4400.4839503,53.017213863,13.331021065,17.636923047,23.622993039,23.66936469,22.289340804,17.789080851,31.201354673,41.706700156,98.263958202,18.964790532,19.669072097,7293.1456981,7164.7010487,7265.9840232,45.870575086,11.893615133,14.832757947,57.991180133,9188.6399949,24261.052649,23922.869745,,26168.74741,,6300.4602385,4847
Iran,IRN,1995,64217,1747.9278416,Iranian Rial,600.28972346,314796.49345,4902.0741151,5074.0404242,4664.702305,54.135630305,13.329213447,24.467855144,34.342935056,34.339751018,32.657506576,25.85103871,42.301926505,33.839270455,99.276269966,17.77800541,18.401663458,6846.3356304,6780.7387074,6828.2724442,47.558739558,12.184989922,20.56853148,51.668643825,8609.9013301,22325.00316,22169.591841,,24148.738375,,5981.1286327,4848
Iran,IRN,1996,65116,1750.7632666,Iranian Rial,748.05245737,334751.6575,5140.8510581,5364.0540951,5070.0736958,52.74333804,12.577127411,29.198970894,42.72721913,42.647866334,40.038800433,30.286787324,52.609341482,34.792152167,99.33599911,17.84154735,18.616183205,7029.485423,7028.643368,7026.0715169,46.288369242,11.421425457,25.254280062,52.587497863,8777.9910693,22441.374835,22449.589365,,24412.883699,,6176.1843946,4849
Iran,IRN,1997,66042,1752.9218666,Iranian Rial,879.9558865,337067.1241,5103.8297462,5315.9694757,5207.4800446,54.564070754,12.885991445,30.509116619,50.199378722,50.244086051,48.336965021,32.827421764,60.724839145,32.437480983,99.832238041,16.865358553,17.566364029,7061.2379549,7071.938233,7059.5373493,46.783951029,11.020361683,26.030200189,48.700857722,8738.472531,21905.391891,21943.871214,,23835.452134,,6045.4763955,4850
Iran,IRN,1998,66954,1751.8626397,Iranian Rial,997.96228634,335423.69745,5009.7633816,5150.7503616,5250.3019189,58.6610742,13.427039475,29.844644666,56.965783945,57.068700557,57.267721452,38.664295134,64.716784549,28.606024466,100.11540471,15.894500815,16.341810897,7377.9926294,7368.4140758,7375.8114728,46.78772973,10.79986805,24.093117632,48.990313118,9041.5086237,22231.742224,22209.44542,,24042.534407,,5911.8652062,4851
Iran,IRN,1999,67804,1752.9313366,Iranian Rial,1199.4817612,378690.9603,5585.0828904,5724.330852,5376.7784661,53.172825236,11.450982059,29.304699026,68.427195985,68.263532478,68.990149169,47.605693024,75.223140911,34.417670665,99.878155048,16.910022892,17.331625626,7532.8505341,7552.2791685,7529.969927,45.821397659,9.7916791766,25.210995169,47.276309895,9137.473473,22037.850025,22103.142148,,23828.180315,,6482.6089086,4852
Iran,IRN,2000,68632,1764.4296774,Iranian Rial,1447.1718434,407618.48891,5939.1900121,6184.7144667,5876.6827354,54.329472289,11.963271886,28.726723046,82.019241793,81.623935981,78.033348653,60.562074594,97.976939573,39.274878843,100.04781657,17.162390669,17.871879101,7765.8827879,7761.7765103,7762.9917627,47.363924389,10.440877597,24.402719342,46.954063563,9323.719149,22160.258298,22156.789235,,23783.186694,,6722.7606315,4853
Iran,IRN,2001,69532,1753.5619191,Iranian Rial,1622.5545712,419404.19884,6031.8155503,6240.8319502,6135.159349,56.558958699,12.207008653,29.540787226,92.529072028,92.224631229,88.823014054,70.578860385,108.52937099,39.964955135,100.21661106,17.065919419,17.657293113,7694.3760441,7692.6378887,7691.617291,49.196734224,10.750301253,25.455296091,48.670696811,9143.540467,21434.361485,21437.205602,,22939.498182,,6685.0355814,4854
Iran,IRN,2002,70284,6906.9638417,Iranian Rial,2013.3954131,464919.70426,6614.8725778,7005.1273876,6742.0926175,57.025191923,11.574479917,27.645438983,29.150223734,29.048937824,26.510174111,22.139078065,37.312327274,51.240174781,98.280369616,18.274715744,19.352861337,7938.3358556,7917.1787913,7934.8229662,52.00954249,10.577263068,24.669011164,53.015109035,9341.0575375,21599.463287,21551.433897,,22945.500244,,7204.5291699,4855
Iran,IRN,2003,70812,8193.8875192,Iranian Rial,2235.8079115,500785.86549,7072.0480355,7404.0656545,7289.3124713,56.94653074,11.07985692,30.423745166,27.286290009,27.13288204,25.365069857,20.945505175,33.134528057,55.81859198,98.037731695,18.823049514,19.706751668,8333.2939998,8355.5353524,8333.6770048,51.48927816,10.15294645,27.377663151,58.141523672,9723.2122679,22252.729627,22311.096167,,23564.920187,,7537.288468,4856
Iran,IRN,2004,71440,8613.9894208,Iranian Rial,2500.9033905,560557.07923,7846.5436623,8210.0938509,7951.1365037,56.304322239,10.419404294,30.122139642,29.033044601,28.803591109,27.014933377,22.308780146,35.015541731,57.70921216,98.226498401,19.769736083,20.685717895,8474.4618705,8506.5715022,8475.5556512,53.989741633,10.045751169,28.742622958,59.578950642,9805.9133292,22199.496033,22280.733923,,23384.168227,,8123.0583827,4857
Iran,IRN,2005,72283,8963.9589067,Iranian Rial,2692.4640018,660539.1934,9138.2371152,9433.1321102,8541.995921,52.414167538,11.155417304,26.983540263,30.036550031,29.76527248,28.443637386,25.30850483,34.84404167,59.283162344,98.170884091,21.484133623,22.177436215,9138.2371153,9138.2371153,9138.2371153,52.414167538,11.155417304,26.983540262,57.953284444,10485.293469,23472.338086,23472.338087,,24558.154712,,9138.2371153,4858
Iran,IRN,2006,73184,9170.9428775,Iranian Rial,2933.4264343,726356.03711,9925.0660952,10201.597536,9220.9454147,52.084749396,11.191556397,27.11096328,31.986094271,31.70269488,30.474419649,27.71675161,36.439979478,59.519681684,98.391701859,22.221886748,22.841031277,9602.2647332,9601.0769192,9602.2647332,52.276223568,11.124132892,26.834721676,58.641197435,10932.129137,24640.942344,24637.894224,,25722.586119,,9581.8271838,4859
Iran,IRN,2007,74093,9281.1518283,Iranian Rial,3285.4771134,834513.80282,11263.058627,11557.34439,10156.782385,48.950469117,9.3241645717,29.606994152,35.399454445,35.042385803,34.504119208,28.546347345,38.809394228,56.562862903,98.931003207,24.24370817,24.877157609,10059.125282,10144.516184,10061.92935,51.795667806,9.6239720259,30.54244656,55.485961209,11382.006258,25790.043763,26001.724643,,27126.409501,,10528.656188,4860
Iran,IRN,2008,75025,9825,Iranian Rial,3814.2946993,913139.1973,12171.132253,12464.336141,11690.900388,50.594330158,9.3957698425,33.804709895,38.822337907,38.614986091,40.644705217,25.852203554,39.56712437,50.797334009,99.250814383,25.781093014,26.402162323,10640.400044,10794.617726,10648.193062,52.869470351,9.5467758753,34.491025684,59.944347385,11986.801459,27577.924005,27957.151563,,29149.424397,,10999.959966,4861
Latvia,LVA,1961,2145.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4862
Latvia,LVA,1962,2172.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4863
Iran,IRN,2009,75968,9984,Iranian Rial,3977.495063,894966.03859,11780.829278,12055.509021,11756.817582,55.468790846,10.428905525,31.624669228,39.838692538,39.723791114,41.805124609,26.584720922,40.696843008,43.665785231,99.268394794,25.827291304,26.429475885,10619.989651,10706.671835,10621.92453,55.67732874,10.036790049,31.945722332,57.693916975,11914.843052,,,,28641.28041,,10635.994183,4864
Iraq,IRQ,1950,5163.443,0.35,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4865
Iraq,IRQ,1951,5299.983,0.35,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4866
Iraq,IRQ,1952,5441.766,0.35,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4867
Iraq,IRQ,1953,5589.018,0.3571,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4868
Iraq,IRQ,1954,5742.552,0.3571,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4869
Iraq,IRQ,1955,5903.253,0.357,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4870
Iraq,IRQ,1956,6073.493,0.3571,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4871
Iraq,IRQ,1957,6248.643,0.3572,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872
Iraq,IRQ,1958,6433.104,0.3571,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873
Iraq,IRQ,1959,6624.713,0.3572,Iraqi Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4874
Iraq,IRQ,1960,6822.03,0.3572,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4875
Iraq,IRQ,1961,7026.278,0.3571,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4876
Iraq,IRQ,1962,7240.26,0.3572,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4877
Iraq,IRQ,1963,7468.223,0.3572,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4878
Iraq,IRQ,1964,7711.071,0.3572,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4879
Iraq,IRQ,1965,7970.746,0.3572,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4880
Iraq,IRQ,1966,8240.451,0.3571,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4881
Iraq,IRQ,1967,8519.282,0.3571,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4882
Iraq,IRQ,1968,8807.547,0.3571,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4883
Iraq,IRQ,1969,9105.567,0.3572,Iraqi Dir,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,4884
Iraq,IRQ,1970,9413.671,0.3571429994,Iraqi Dir,0.309915342,12162.615438,1292.0162005,1290.9856371,577.88178632,25.896173186,11.687144512,7.1795185175,86.776261203,86.998571641,89.405459276,82.428252371,83.194257987,88.445247753,100,25.846878629,25.826262133,5420.9197135,5423.3957771,5458.0669509,25.757426945,11.905028093,7.0835535635,88.31656075,7194.9275153,23402.493164,23253.833957,,21653.437603,,5420.9197137,4885
Iraq,IRQ,1971,9732.199,0.3537245323,Iraqi Dir,0.3188400529,13697.390626,1407.4301836,1406.5876177,558.51409599,22.885542482,10.938227318,5.8832551288,90.137953077,90.37141979,93.262248363,84.55772309,86.521275092,95.350854742,100,26.247719745,26.232006401,5601.8191683,5603.1775937,5635.0345045,22.859384329,11.003750462,5.8116264625,95.212415376,7433.0804625,24282.816552,24145.536909,,22501.743226,,5601.819168,4886
Iraq,IRQ,1972,10061.506,0.3289487979,Iraqi Dir,0.3165022821,13790.984202,1370.6679897,1369.4277968,625.48649474,24.459848242,12.715743217,8.4994339927,96.216275665,96.55264874,99.897876923,91.228007609,91.492501316,90.338299636,100,23.477862605,23.456619622,5221.383695,5216.1511796,5257.9063422,24.480221862,12.909765192,8.3050165575,90.071967791,6940.1678944,22772.228146,22591.384664,,21067.66299,,5221.3836944,4887
